"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.092742,0.127141333333333,0.122023333333333,0.122014666666667,0.0879072,0.119928,0.1144924,0.1145344
"2",0.0983726666666667,0.000411333333333333,0.00141133333333333,0.132188666666667,0.0915908,0.0004012,0.001404,0.1241512
"3",0.097288,0.000247333333333333,0.00102533333333333,0.130707333333333,0.10005,0.0003088,0.0011932,0.1324256
"4",0.050064,0.121848,0.116248,0.116292666666667,0.0511264,0.1216832,0.116454,0.1164672
"5",0.051044,4e-06,3.13333333333333e-05,0.112356,0.0541624,7.6e-06,6.84e-05,0.1185128
"6",0.0577786666666667,1.06666666666667e-05,5e-05,0.119514,0.0510408,5.2e-06,3.84e-05,0.1145884
"7",0.0288293333333333,0.119190666666667,0.114527333333333,0.114562,0.0283648,0.1217828,0.1175668,0.1175544
"8",0.029578,0,5.33333333333333e-06,0.111304666666667,0.028924,1.2e-06,1.56e-05,0.1128176
"9",0.032798,6.66666666666667e-07,1.06666666666667e-05,0.117993333333333,0.0284776,1.2e-06,6.4e-06,0.1138428
