"","bonf_eq0_sub1","bonf_eq0_sub2","bonf_eq0_sub3","bonf_eq1_sub1","bonf_eq1_sub2","bonf_eq1_sub3","bonf_eq2_sub1","bonf_eq2_sub2","bonf_eq2_sub3","bonf_eq3_sub1","bonf_eq3_sub2","bonf_eq3_sub3","BenH_eq0_sub1","BenH_eq0_sub2","BenH_eq0_sub3","BenH_eq1_sub1","BenH_eq1_sub2","BenH_eq1_sub3","BenH_eq2_sub1","BenH_eq2_sub2","BenH_eq2_sub3","BenH_eq3_sub1","BenH_eq3_sub2","BenH_eq3_sub3"
"1",0.104673142857143,0.242588571428571,0.362378285714286,0.106377714285714,0.485759142857143,0.826505714285714,0.105128857142857,0.47879,0.821505714285714,0.108046571428571,0.484109428571429,0.823680285714286,0.0743722857142857,0.204134857142857,0.437124571428571,0.0758528571428571,0.566843142857143,0.885625714285714,0.0750471428571429,0.556338285714286,0.880339428571429,0.0771371428571429,0.563718285714286,0.881830857142857
"2",0.190925714285714,0.222814,0.285245428571429,0.135777714285714,0.0473645714285714,0.0726417142857143,0.135792571428571,0.0513,0.138527714285714,0.198696857142857,0.462950571428571,0.775417428571428,0.180393428571429,0.208410571428571,0.313257714285714,0.135774571428571,0.04615,0.0193842857142857,0.135778571428571,0.0464874285714286,0.0426308571428572,0.186942571428571,0.537380285714286,0.833196857142857
"3",0.192486,0.220643714285714,0.270568857142857,0.137918285714286,0.0446857142857143,0.0684971428571429,0.137931142857143,0.0478731428571429,0.133334285714286,0.194546,0.463094571428571,0.792333714285714,0.183818,0.201094857142857,0.295456285714286,0.137916571428571,0.0437505714285714,0.0176731428571429,0.137919714285714,0.0439765714285714,0.0379957142857143,0.191336285714286,0.541702285714286,0.846494285714286
"4",0.1043024,0.2404988,0.3538752,0.1065796,0.4968496,0.8300972,0.106138,0.4912184,0.8273752,0.1079672,0.4961972,0.828926,0.0733476,0.1626912,0.3191528,0.0752884,0.5418784,0.8692972,0.0746612,0.533194,0.8662716,0.0768276,0.541384,0.8679152
"5",0.1872764,0.2198612,0.2610076,0.1320324,0.0516468,0.0848,0.1320488,0.056072,0.1493256,0.1909656,0.48353,0.7438984,0.1763116,0.197808,0.2373008,0.1320304,0.0502944,0.029944,0.1320344,0.0510092,0.0771876,0.1839732,0.5234012,0.7881032
"6",0.1935092,0.2180968,0.268362,0.1377192,0.0439192,0.0696208,0.1377304,0.0475576,0.1347348,0.1946772,0.452994,0.7717688,0.1850596,0.1888972,0.2435436,0.1377172,0.0427932,0.0230144,0.13772,0.0433708,0.05623,0.1930888,0.5142772,0.8157732
